Unnamed: 0,building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,day,month,hour
1520110,122,0,2016-10-21 01:00:00,232.5,1,0,83043,7.6,,7.1,,1021.0,340.0,1.5,21,10,1
1520173,122,0,2016-10-21 02:00:00,234.3,1,0,83043,8.7,,7.6,,1020.8,340.0,3.1,21,10,2
1520236,122,0,2016-10-21 03:00:00,232.4,1,0,83043,9.3,,7.7,,1020.6,360.0,3.6,21,10,3
1520299,122,0,2016-10-21 04:00:00,234.2,1,0,83043,9.1,,7.4,,1020.4,360.0,2.6,21,10,4
1520362,122,0,2016-10-21 05:00:00,238.6,1,0,83043,8.5,,7.1,,1020.3,340.0,2.6,21,10,5
1520425,122,0,2016-10-21 06:00:00,234.8,1,0,83043,8.2,,7.0,,1020.6,340.0,2.1,21,10,6
1520488,122,0,2016-10-21 07:00:00,242.3,1,0,83043,8.5,,7.2,,1020.6,320.0,2.1,21,10,7
1520551,122,0,2016-10-21 08:00:00,271.2,1,0,83043,9.3,,7.5,,1020.8,340.0,2.6,21,10,8
1520614,122,0,2016-10-21 09:00:00,304.7,1,0,83043,9.5,,7.2,,1020.7,10.0,4.1,21,10,9
1520677,122,0,2016-10-21 10:00:00,306.5,1,0,83043,10.3,,7.2,,1021.0,360.0,3.1,21,10,10
1520740,122,0,2016-10-21 11:00:00,328.4,1,0,83043,11.5,,7.3,,1020.7,350.0,3.6,21,10,11
1520803,122,0,2016-10-21 12:00:00,337.7,1,0,83043,12.4,,7.6,,1020.3,340.0,2.6,21,10,12
1520866,122,0,2016-10-21 13:00:00,332.6,1,0,83043,12.9,,6.9,,1019.8,360.0,3.6,21,10,13
1520929,122,0,2016-10-21 14:00:00,326.8,1,0,83043,13.3,,6.7,,1019.4,360.0,3.6,21,10,14
1520992,122,0,2016-10-21 15:00:00,329.4,1,0,83043,12.8,,6.8,,1019.3,360.0,3.1,21,10,15
1521055,122,0,2016-10-21 16:00:00,323.6,1,0,83043,12.9,,7.0,,1019.2,360.0,3.6,21,10,16
1521118,122,0,2016-10-21 17:00:00,309.2,1,0,83043,12.5,,7.3,,1019.3,350.0,3.6,21,10,17
1521181,122,0,2016-10-21 18:00:00,295.2,1,0,83043,12.0,,7.3,,1019.4,20.0,2.6,21,10,18
1521244,122,0,2016-10-21 19:00:00,274.9,1,0,83043,11.8,,7.4,,1019.6,360.0,3.1,21,10,19
1521307,122,0,2016-10-21 20:00:00,254.9,1,0,83043,11.1,,7.3,,1019.4,10.0,2.6,21,10,20
1521370,122,0,2016-10-21 21:00:00,234.1,1,0,83043,10.7,,7.4,,1019.6,10.0,2.1,21,10,21
1521433,122,0,2016-10-21 22:00:00,228.4,1,0,83043,9.7,,7.1,,1019.2,360.0,2.1,21,10,22
1521496,122,0,2016-10-21 23:00:00,229.4,1,0,83043,8.6,0.0,6.9,,1018.9,360.0,2.1,21,10,23
1521559,122,0,2016-10-22 00:00:00,227.7,1,0,83043,7.3,0.0,6.3,,1018.7,330.0,1.0,22,10,0
1521622,122,0,2016-10-22 01:00:00,228.2,1,0,83043,7.5,0.0,6.5,,1018.3,340.0,2.1,22,10,1
1521685,122,0,2016-10-22 02:00:00,229.4,1,0,83043,6.8,0.0,6.2,,1018.0,350.0,2.1,22,10,2
1521748,122,0,2016-10-22 03:00:00,229.1,1,0,83043,5.8,,5.5,,1017.9,250.0,1.5,22,10,3
1521811,122,0,2016-10-22 04:00:00,231.5,1,0,83043,5.9,,5.5,,1017.5,330.0,1.0,22,10,4
1521874,122,0,2016-10-22 05:00:00,224.3,1,0,83043,5.8,,5.7,,1017.4,260.0,2.1,22,10,5
1521937,122,0,2016-10-22 06:00:00,224.0,1,0,83043,6.2,,5.9,,1017.4,260.0,1.0,22,10,6
1522000,122,0,2016-10-22 07:00:00,226.1,1,0,83043,6.1,,5.7,,1017.4,290.0,1.5,22,10,7
1522063,122,0,2016-10-22 08:00:00,227.5,1,0,83043,7.3,,7.0,,1017.5,340.0,2.1,22,10,8
1522126,122,0,2016-10-22 09:00:00,239.9,1,0,83043,8.5,,7.8,,1017.6,10.0,1.5,22,10,9
1522189,122,0,2016-10-22 10:00:00,236.9,1,0,83043,10.0,,7.9,,1017.2,30.0,2.1,22,10,10
1522252,122,0,2016-10-22 11:00:00,239.7,1,0,83043,11.5,,7.9,,1016.9,20.0,3.6,22,10,11
1522315,122,0,2016-10-22 12:00:00,243.5,1,0,83043,12.5,,7.7,,1016.6,10.0,3.6,22,10,12
1522378,122,0,2016-10-22 13:00:00,251.8,1,0,83043,13.6,,6.9,,1015.9,40.0,2.6,22,10,13
1522441,122,0,2016-10-22 14:00:00,253.7,1,0,83043,13.2,,6.8,,1015.6,50.0,3.1,22,10,14
1522504,122,0,2016-10-22 15:00:00,255.9,1,0,83043,13.2,,6.3,,1015.2,20.0,2.1,22,10,15
1522567,122,0,2016-10-22 16:00:00,251.0,1,0,83043,12.8,,6.1,,1015.1,30.0,4.1,22,10,16
1522630,122,0,2016-10-22 17:00:00,249.5,1,0,83043,12.2,,6.4,,1015.1,40.0,3.6,22,10,17
1522693,122,0,2016-10-22 18:00:00,250.7,1,0,83043,11.7,,6.8,,1015.2,40.0,2.6,22,10,18
1522756,122,0,2016-10-22 19:00:00,239.4,1,0,83043,11.0,,6.7,,1015.1,40.0,2.6,22,10,19
1522819,122,0,2016-10-22 20:00:00,232.9,1,0,83043,10.0,,6.8,,1015.1,30.0,2.1,22,10,20
1522882,122,0,2016-10-22 21:00:00,228.8,1,0,83043,9.0,,6.5,,1014.9,30.0,1.5,22,10,21
1522945,122,0,2016-10-22 22:00:00,230.2,1,0,83043,8.2,0.0,6.4,,1014.7,20.0,1.5,22,10,22
1523008,122,0,2016-10-22 23:00:00,224.2,1,0,83043,7.7,0.0,6.5,,1014.6,30.0,2.1,22,10,23
1523071,122,0,2016-10-23 00:00:00,232.7,1,0,83043,7.2,0.0,6.3,,1014.3,30.0,1.5,23,10,0
1523134,122,0,2016-10-23 01:00:00,230.8,1,0,83043,6.6,,5.9,,1013.8,30.0,1.5,23,10,1
1523197,122,0,2016-10-23 02:00:00,231.2,1,0,83043,6.5,,6.1,,1013.5,30.0,2.1,23,10,2
1523260,122,0,2016-10-23 03:00:00,230.9,1,0,83043,6.5,,6.1,,1013.0,30.0,2.1,23,10,3
1523323,122,0,2016-10-23 04:00:00,232.6,1,0,83043,6.7,,6.2,,1012.8,30.0,2.1,23,10,4
1523386,122,0,2016-10-23 05:00:00,232.7,1,0,83043,6.9,,6.4,,1012.7,40.0,2.1,23,10,5
1523449,122,0,2016-10-23 06:00:00,232.7,1,0,83043,6.6,,6.0,,1012.6,40.0,2.6,23,10,6
1523512,122,0,2016-10-23 07:00:00,231.6,1,0,83043,6.3,,5.7,,1012.7,40.0,2.6,23,10,7
1523575,122,0,2016-10-23 08:00:00,240.1,1,0,83043,7.3,,6.3,,1012.7,50.0,2.1,23,10,8
1523638,122,0,2016-10-23 09:00:00,246.0,1,0,83043,9.6,0.0,6.7,,1012.6,60.0,3.1,23,10,9
1523701,122,0,2016-10-23 10:00:00,248.3,1,0,83043,11.2,,6.9,,1012.7,80.0,4.6,23,10,10
1523764,122,0,2016-10-23 11:00:00,253.4,1,0,83043,12.8,,6.1,,1012.2,70.0,5.1,23,10,11
1523827,122,0,2016-10-23 12:00:00,254.5,1,0,83043,12.9,,5.3,,1011.4,80.0,5.7,23,10,12
1523890,122,0,2016-10-23 13:00:00,249.0,1,0,83043,13.5,,6.3,,1010.9,60.0,5.1,23,10,13
1523953,122,0,2016-10-23 14:00:00,248.3,1,0,83043,12.7,,5.8,,1010.6,70.0,5.1,23,10,14
1524016,122,0,2016-10-23 15:00:00,251.4,1,0,83043,12.5,,5.4,,1010.5,80.0,5.1,23,10,15
1524079,122,0,2016-10-23 16:00:00,253.1,1,0,83043,11.9,,6.2,,1010.3,80.0,3.6,23,10,16
1524142,122,0,2016-10-23 17:00:00,251.3,1,0,83043,11.4,,6.0,,1010.2,70.0,4.6,23,10,17
1524205,122,0,2016-10-23 18:00:00,249.5,1,0,83043,11.1,,6.2,,1010.3,70.0,4.1,23,10,18
1524268,122,0,2016-10-23 19:00:00,245.8,1,0,83043,10.8,,6.7,,1010.1,70.0,4.1,23,10,19
1524331,122,0,2016-10-23 20:00:00,238.6,1,0,83043,10.7,,6.9,,1010.7,60.0,3.6,23,10,20
1524394,122,0,2016-10-23 21:00:00,233.0,1,0,83043,10.3,,6.4,,1010.7,60.0,3.6,23,10,21
1524457,122,0,2016-10-23 22:00:00,232.8,1,0,83043,10.1,,6.3,,1010.9,50.0,2.6,23,10,22
1524520,122,0,2016-10-23 23:00:00,232.5,1,0,83043,10.0,,6.4,,1011.0,50.0,3.1,23,10,23
1524583,122,0,2016-10-24 00:00:00,236.2,1,0,83043,9.7,,6.4,,1011.3,50.0,2.6,24,10,0
1524646,122,0,2016-10-24 01:00:00,227.4,1,0,83043,9.7,,6.4,,1010.9,60.0,2.6,24,10,1
1524709,122,0,2016-10-24 02:00:00,229.4,1,0,83043,9.7,,6.4,,1011.5,40.0,3.1,24,10,2
1524772,122,0,2016-10-24 03:00:00,229.9,1,0,83043,9.6,,6.5,,1010.6,50.0,3.6,24,10,3
1524835,122,0,2016-10-24 04:00:00,233.9,1,0,83043,9.9,,6.4,,1010.4,50.0,4.1,24,10,4
1524898,122,0,2016-10-24 05:00:00,230.3,1,0,83043,9.9,,6.4,,1010.7,60.0,4.1,24,10,5
1524961,122,0,2016-10-24 06:00:00,235.1,1,0,83043,9.9,,6.9,,1011.1,60.0,3.1,24,10,6
1525024,122,0,2016-10-24 07:00:00,245.9,1,0,83043,10.2,,7.2,,1011.3,60.0,3.6,24,10,7
1525087,122,0,2016-10-24 08:00:00,288.7,1,0,83043,10.5,,7.4,,1012.0,60.0,3.6,24,10,8
1525150,122,0,2016-10-24 09:00:00,297.9,1,0,83043,11.1,,7.4,,1012.2,50.0,3.1,24,10,9
1525213,122,0,2016-10-24 10:00:00,309.7,1,0,83043,11.8,,7.5,,1012.2,60.0,3.6,24,10,10
1525276,122,0,2016-10-24 11:00:00,332.5,1,0,83043,12.3,,7.2,,1012.5,70.0,3.1,24,10,11
1525339,122,0,2016-10-24 12:00:00,341.8,1,0,83043,12.5,,7.5,,1012.8,70.0,3.6,24,10,12
1525402,122,0,2016-10-24 13:00:00,338.9,1,0,83043,13.1,,8.1,,1012.9,70.0,3.1,24,10,13
1525465,122,0,2016-10-24 14:00:00,336.5,1,0,83043,13.2,,7.7,,1013.1,70.0,3.6,24,10,14
1525528,122,0,2016-10-24 15:00:00,339.7,1,0,83043,13.1,,7.3,,1013.2,70.0,3.6,24,10,15
1525591,122,0,2016-10-24 16:00:00,337.7,1,0,83043,13.0,,7.2,,1013.5,70.0,3.6,24,10,16
1525654,122,0,2016-10-24 17:00:00,322.9,1,0,83043,12.6,,7.2,,1014.3,60.0,2.6,24,10,17
1525717,122,0,2016-10-24 18:00:00,309.2,1,0,83043,12.4,,7.6,,1014.7,40.0,2.1,24,10,18
1525780,122,0,2016-10-24 19:00:00,288.9,1,0,83043,11.7,,8.3,,1015.5,20.0,1.5,24,10,19
1525843,122,0,2016-10-24 20:00:00,267.7,1,0,83043,11.4,,8.3,,1016.1,30.0,2.1,24,10,20
1525906,122,0,2016-10-24 21:00:00,254.6,1,0,83043,11.1,,8.1,,1016.8,40.0,2.6,24,10,21
1525969,122,0,2016-10-24 22:00:00,244.5,1,0,83043,10.9,,7.9,,1017.5,40.0,2.1,24,10,22
1526032,122,0,2016-10-24 23:00:00,239.8,1,0,83043,10.6,,7.9,,1017.8,50.0,1.5,24,10,23
1526095,122,0,2016-10-25 00:00:00,230.8,1,0,83043,10.5,,7.9,,1018.5,40.0,1.5,25,10,0
1526158,122,0,2016-10-25 01:00:00,235.3,1,0,83043,10.2,,8.0,,1018.7,40.0,1.0,25,10,1
1526221,122,0,2016-10-25 02:00:00,233.6,1,0,83043,10.0,,8.2,,1019.2,30.0,1.5,25,10,2
1526284,122,0,2016-10-25 03:00:00,234.2,1,0,83043,9.9,,8.1,,1019.4,30.0,1.5,25,10,3
1526347,122,0,2016-10-25 04:00:00,236.8,1,0,83043,9.8,,8.1,,1020.0,30.0,1.5,25,10,4
1526410,122,0,2016-10-25 05:00:00,238.1,1,0,83043,9.9,,7.7,,1020.3,40.0,2.1,25,10,5
1526473,122,0,2016-10-25 06:00:00,236.3,1,0,83043,10.0,,7.7,,1020.6,20.0,1.5,25,10,6
1526536,122,0,2016-10-25 07:00:00,247.5,1,0,83043,10.2,,7.6,,1021.4,40.0,1.0,25,10,7
1526599,122,0,2016-10-25 08:00:00,273.3,1,0,83043,9.9,,8.4,,1022.2,30.0,1.5,25,10,8
1526662,122,0,2016-10-25 09:00:00,304.4,1,0,83043,10.4,,8.8,,1022.8,40.0,2.1,25,10,9
1526725,122,0,2016-10-25 10:00:00,308.2,1,0,83043,10.5,,9.0,,1023.2,40.0,1.5,25,10,10
1526788,122,0,2016-10-25 11:00:00,323.6,1,0,83043,11.2,,9.9,,1023.4,30.0,2.1,25,10,11
1526851,122,0,2016-10-25 12:00:00,336.2,1,0,83043,12.2,,9.7,,1023.6,50.0,1.5,25,10,12
1526914,122,0,2016-10-25 13:00:00,328.7,1,0,83043,12.0,,10.0,,,,1.5,25,10,13
1526977,122,0,2016-10-25 14:00:00,321.1,1,0,83043,13.1,,10.0,,1023.7,50.0,2.1,25,10,14
1527040,122,0,2016-10-25 15:00:00,322.5,1,0,83043,13.5,,9.9,,1023.7,50.0,1.5,25,10,15
1527103,122,0,2016-10-25 16:00:00,338.0,1,0,83043,14.1,,9.6,,1023.7,80.0,1.5,25,10,16
1527166,122,0,2016-10-25 17:00:00,312.5,1,0,83043,13.1,,10.0,,1024.4,340.0,1.5,25,10,17
1527229,122,0,2016-10-25 18:00:00,291.7,1,0,83043,12.1,,9.8,,1025.0,20.0,1.0,25,10,18
1527292,122,0,2016-10-25 19:00:00,269.2,1,0,83043,12.0,,9.8,,1025.4,40.0,1.5,25,10,19
1527355,122,0,2016-10-25 20:00:00,249.0,1,0,83043,11.6,,9.8,,1025.7,40.0,1.5,25,10,20
1527418,122,0,2016-10-25 21:00:00,232.9,1,0,83043,11.5,,9.9,,1026.0,40.0,0.5,25,10,21
1527481,122,0,2016-10-25 22:00:00,227.8,1,0,83043,11.2,,9.9,,1025.9,50.0,1.0,25,10,22
1527544,122,0,2016-10-25 23:00:00,224.7,1,0,83043,10.7,,9.6,,1026.0,350.0,0.5,25,10,23
1527607,122,0,2016-10-26 00:00:00,239.6,1,0,83043,9.7,,9.3,,1026.3,290.0,1.0,26,10,0
1527670,122,0,2016-10-26 01:00:00,222.3,1,0,83043,10.3,,9.6,,1026.5,300.0,1.0,26,10,1
1527733,122,0,2016-10-26 02:00:00,226.5,1,0,83043,11.1,,11.1,,1026.7,220.0,2.1,26,10,2
1527796,122,0,2016-10-26 03:00:00,249.5,1,0,83043,11.0,,11.0,,1026.7,200.0,2.6,26,10,3
1527859,122,0,2016-10-26 04:00:00,249.7,1,0,83043,10.9,9.0,10.9,,1026.7,230.0,2.1,26,10,4
1527922,122,0,2016-10-26 05:00:00,249.6,1,0,83043,11.0,,11.0,,1027.0,220.0,2.6,26,10,5
1527985,122,0,2016-10-26 06:00:00,253.1,1,0,83043,11.0,,11.0,,1027.4,280.0,2.6,26,10,6
1528048,122,0,2016-10-26 07:00:00,267.5,1,0,83043,11.4,,11.4,,1027.5,230.0,2.6,26,10,7
1528111,122,0,2016-10-26 08:00:00,312.1,1,0,83043,11.8,,11.6,,1027.9,240.0,3.1,26,10,8
1528174,122,0,2016-10-26 09:00:00,309.9,1,0,83043,12.9,,11.9,,1028.2,220.0,3.6,26,10,9
1528237,122,0,2016-10-26 10:00:00,329.2,1,0,83043,13.7,,11.0,,1028.4,240.0,4.6,26,10,10
1528300,122,0,2016-10-26 11:00:00,356.9,1,0,83043,14.5,,10.5,,1028.7,250.0,5.7,26,10,11
1528363,122,0,2016-10-26 12:00:00,353.7,1,0,83043,15.7,,11.1,,1028.6,240.0,5.1,26,10,12
1528426,122,0,2016-10-26 13:00:00,345.5,1,0,83043,15.3,,10.3,,1028.6,240.0,5.7,26,10,13
1528489,122,0,2016-10-26 14:00:00,345.9,1,0,83043,15.1,,9.9,,1028.3,270.0,5.7,26,10,14
1528552,122,0,2016-10-26 15:00:00,344.9,1,0,83043,16.2,,10.4,,1028.1,240.0,5.1,26,10,15
1528615,122,0,2016-10-26 16:00:00,357.8,1,0,83043,14.8,,10.6,,1028.6,260.0,4.1,26,10,16
1528678,122,0,2016-10-26 17:00:00,333.7,1,0,83043,13.7,,10.2,,1028.9,250.0,3.6,26,10,17
1528741,122,0,2016-10-26 18:00:00,314.6,1,0,83043,13.5,,10.6,,1029.6,260.0,2.6,26,10,18
1528804,122,0,2016-10-26 19:00:00,298.3,1,0,83043,13.1,,10.6,,1030.0,230.0,4.1,26,10,19
1528867,122,0,2016-10-26 20:00:00,274.3,1,0,83043,12.6,0.0,10.8,,1030.2,210.0,3.1,26,10,20
1528930,122,0,2016-10-26 21:00:00,260.0,1,0,83043,11.7,0.0,10.5,,1030.9,240.0,3.1,26,10,21
1528993,122,0,2016-10-26 22:00:00,253.1,1,0,83043,11.4,0.0,10.6,,1030.6,240.0,3.1,26,10,22
1529056,122,0,2016-10-26 23:00:00,253.1,1,0,83043,9.6,0.0,8.8,,1030.8,230.0,2.1,26,10,23
1529119,122,0,2016-10-27 00:00:00,241.4,1,0,83043,10.1,0.0,9.9,,1031.1,270.0,2.6,27,10,0
1529182,122,0,2016-10-27 01:00:00,255.3,1,0,83043,8.4,,7.9,,1031.5,270.0,1.5,27,10,1
1529245,122,0,2016-10-27 02:00:00,256.2,1,0,83043,8.3,,8.2,,1031.7,220.0,2.6,27,10,2
1529308,122,0,2016-10-27 03:00:00,258.7,1,0,83043,9.5,,9.5,,1031.8,230.0,2.6,27,10,3
1529371,122,0,2016-10-27 04:00:00,258.8,1,0,83043,9.6,,9.6,,1031.7,260.0,3.6,27,10,4
1529434,122,0,2016-10-27 05:00:00,255.7,1,0,83043,9.5,,9.2,,1031.9,260.0,3.1,27,10,5
1529497,122,0,2016-10-27 06:00:00,246.4,1,0,83043,9.4,,9.2,,1031.7,260.0,3.1,27,10,6
1529560,122,0,2016-10-27 07:00:00,259.3,1,0,83043,9.3,,8.9,,1032.1,240.0,3.6,27,10,7
1529623,122,0,2016-10-27 08:00:00,294.8,1,0,83043,9.6,,9.3,,1032.5,230.0,2.6,27,10,8
1529686,122,0,2016-10-27 09:00:00,293.9,1,0,83043,9.9,,9.2,,1033.0,240.0,3.1,27,10,9
1529749,122,0,2016-10-27 10:00:00,307.4,1,0,83043,10.6,,9.5,,1033.1,230.0,3.1,27,10,10
1529812,122,0,2016-10-27 11:00:00,319.2,1,0,83043,12.6,,10.3,,1032.9,240.0,3.1,27,10,11
1529875,122,0,2016-10-27 12:00:00,331.9,1,0,83043,14.6,,10.5,,1032.5,240.0,3.6,27,10,12
1529938,122,0,2016-10-27 13:00:00,331.0,1,0,83043,16.3,,9.6,,1032.1,250.0,4.6,27,10,13
1530001,122,0,2016-10-27 14:00:00,337.5,1,0,83043,15.4,,9.7,,1031.8,240.0,6.7,27,10,14
1530064,122,0,2016-10-27 15:00:00,337.7,1,0,83043,14.4,,9.8,,1031.7,240.0,5.1,27,10,15
1530127,122,0,2016-10-27 16:00:00,327.7,1,0,83043,14.4,,9.8,,1031.3,240.0,6.2,27,10,16
1530190,122,0,2016-10-27 17:00:00,312.3,1,0,83043,13.8,,9.7,,1031.4,220.0,4.6,27,10,17
1530253,122,0,2016-10-27 18:00:00,295.9,1,0,83043,13.8,,10.0,,1031.4,220.0,6.2,27,10,18
1530316,122,0,2016-10-27 19:00:00,277.5,1,0,83043,13.0,,9.9,,1031.8,230.0,4.6,27,10,19
1530379,122,0,2016-10-27 20:00:00,253.3,1,0,83043,13.6,,10.7,,1032.0,230.0,5.7,27,10,20
1530442,122,0,2016-10-27 21:00:00,235.3,1,0,83043,13.0,,10.4,,1031.6,230.0,6.2,27,10,21
1530505,122,0,2016-10-27 22:00:00,233.1,1,0,83043,13.4,,9.8,,1032.0,230.0,5.7,27,10,22
1530568,122,0,2016-10-27 23:00:00,229.5,1,0,83043,13.2,,9.7,,1032.0,240.0,5.7,27,10,23
1530631,122,0,2016-10-28 00:00:00,239.0,1,0,83043,13.1,,9.5,,1031.8,240.0,6.7,28,10,0
1530694,122,0,2016-10-28 01:00:00,227.0,1,0,83043,13.0,,9.6,,1032.0,250.0,6.2,28,10,1
1530757,122,0,2016-10-28 02:00:00,223.5,1,0,83043,12.9,,9.5,,1031.9,250.0,4.6,28,10,2
1530820,122,0,2016-10-28 03:00:00,222.6,1,0,83043,12.8,,9.5,,1031.9,250.0,5.1,28,10,3
1530883,122,0,2016-10-28 04:00:00,222.1,1,0,83043,12.1,,9.2,,1031.8,230.0,5.1,28,10,4
1530946,122,0,2016-10-28 05:00:00,219.4,1,0,83043,11.4,,9.2,,1032.3,220.0,4.1,28,10,5
1531009,122,0,2016-10-28 06:00:00,219.9,1,0,83043,11.2,0.0,9.4,,1032.5,240.0,4.1,28,10,6
1531072,122,0,2016-10-28 07:00:00,231.8,1,0,83043,11.1,,9.3,,1033.1,240.0,3.6,28,10,7
1531135,122,0,2016-10-28 08:00:00,281.6,1,0,83043,12.0,,10.0,,1033.6,230.0,3.6,28,10,8
1531198,122,0,2016-10-28 09:00:00,277.9,1,0,83043,14.0,,10.3,,1034.0,250.0,3.6,28,10,9
1531261,122,0,2016-10-28 10:00:00,300.4,1,0,83043,14.8,,10.3,,1034.1,270.0,4.6,28,10,10
1531324,122,0,2016-10-28 11:00:00,325.6,1,0,83043,15.8,,10.7,,1034.6,270.0,4.1,28,10,11
1531387,122,0,2016-10-28 12:00:00,320.0,1,0,83043,16.2,,11.0,,1034.4,260.0,4.1,28,10,12
1531450,122,0,2016-10-28 13:00:00,325.9,1,0,83043,16.2,,11.1,,1034.5,300.0,3.6,28,10,13
1531513,122,0,2016-10-28 14:00:00,356.9,1,0,83043,16.8,,11.4,,1034.3,270.0,3.1,28,10,14
1531576,122,0,2016-10-28 15:00:00,350.2,1,0,83043,15.9,,11.3,,1034.5,270.0,3.1,28,10,15
1531639,122,0,2016-10-28 16:00:00,342.1,1,0,83043,15.9,,11.5,,1034.8,310.0,1.5,28,10,16
1531702,122,0,2016-10-28 17:00:00,333.8,1,0,83043,15.4,,11.6,,1035.0,270.0,2.1,28,10,17
1531765,122,0,2016-10-28 18:00:00,319.7,1,0,83043,15.3,,11.6,,1035.2,270.0,2.1,28,10,18
1531828,122,0,2016-10-28 19:00:00,298.5,1,0,83043,15.1,,11.6,,1035.3,270.0,2.6,28,10,19
1531891,122,0,2016-10-28 20:00:00,283.0,1,0,83043,14.6,,11.7,,1035.2,280.0,2.6,28,10,20
1531954,122,0,2016-10-28 21:00:00,267.1,1,0,83043,14.2,,11.6,,1035.4,290.0,2.1,28,10,21
1532017,122,0,2016-10-28 22:00:00,262.6,1,0,83043,13.5,,11.6,,1035.7,270.0,1.5,28,10,22
1532080,122,0,2016-10-28 23:00:00,252.0,1,0,83043,12.7,,11.2,,1035.5,170.0,0.5,28,10,23
1532143,122,0,2016-10-29 00:00:00,250.6,1,0,83043,12.7,,11.5,,1035.4,230.0,2.1,29,10,0
1532206,122,0,2016-10-29 01:00:00,248.9,1,0,83043,12.7,,11.5,,1035.2,270.0,1.0,29,10,1
1532269,122,0,2016-10-29 02:00:00,248.3,1,0,83043,12.7,,11.6,,1035.3,270.0,1.5,29,10,2
1532332,122,0,2016-10-29 03:00:00,249.7,1,0,83043,12.8,,11.5,,1035.3,310.0,0.5,29,10,3
1532395,122,0,2016-10-29 04:00:00,251.3,1,0,83043,12.9,,11.4,,1035.3,340.0,0.5,29,10,4
1532458,122,0,2016-10-29 05:00:00,250.5,1,0,83043,12.8,,11.4,,1035.2,270.0,0.5,29,10,5
1532521,122,0,2016-10-29 06:00:00,250.5,1,0,83043,12.9,,11.4,,1035.1,320.0,0.5,29,10,6
1532584,122,0,2016-10-29 07:00:00,248.1,1,0,83043,13.1,,11.5,,1035.5,320.0,1.0,29,10,7
1532647,122,0,2016-10-29 08:00:00,251.1,1,0,83043,13.1,,11.8,,1035.9,10.0,0.5,29,10,8
1532710,122,0,2016-10-29 09:00:00,259.2,1,0,83043,13.3,,12.3,,1036.1,50.0,1.0,29,10,9
1532773,122,0,2016-10-29 10:00:00,260.5,1,0,83043,14.0,,12.6,,1035.9,50.0,1.0,29,10,10
1532836,122,0,2016-10-29 11:00:00,262.2,1,0,83043,14.3,,12.2,,1035.9,170.0,1.0,29,10,11
1532899,122,0,2016-10-29 12:00:00,271.7,1,0,83043,14.6,,12.2,,1035.3,190.0,1.5,29,10,12
1532962,122,0,2016-10-29 13:00:00,270.3,1,0,83043,15.0,,12.0,,1034.7,210.0,2.1,29,10,13
1533025,122,0,2016-10-29 14:00:00,267.1,1,0,83043,15.2,,11.5,,1034.0,170.0,1.5,29,10,14
1533088,122,0,2016-10-29 15:00:00,264.3,1,0,83043,15.1,,11.7,,1033.7,90.0,1.5,29,10,15
1533151,122,0,2016-10-29 16:00:00,265.1,1,0,83043,14.8,,11.7,,1033.3,120.0,2.1,29,10,16
1533214,122,0,2016-10-29 17:00:00,262.4,1,0,83043,14.7,,11.7,,1033.2,170.0,2.1,29,10,17
1533277,122,0,2016-10-29 18:00:00,259.0,1,0,83043,14.4,,11.7,,1033.2,180.0,2.1,29,10,18
1533340,122,0,2016-10-29 19:00:00,258.8,1,0,83043,14.2,,11.2,,1033.1,160.0,1.0,29,10,19
1533403,122,0,2016-10-29 20:00:00,252.3,1,0,83043,12.9,0.0,11.6,,1032.9,330.0,1.0,29,10,20
1533466,122,0,2016-10-29 21:00:00,245.0,1,0,83043,11.0,0.0,10.0,,1033.0,40.0,1.0,29,10,21
1533529,122,0,2016-10-29 22:00:00,248.1,1,0,83043,11.2,,11.0,,1033.0,40.0,1.0,29,10,22
1533592,122,0,2016-10-29 23:00:00,248.6,1,0,83043,9.7,0.0,8.7,,1032.7,80.0,1.0,29,10,23
1533655,122,0,2016-10-30 00:00:00,247.8,1,0,83043,9.8,0.0,9.6,,1032.6,30.0,0.5,30,10,0
1533718,122,0,2016-10-30 01:00:00,253.1,1,0,83043,9.1,,8.9,,1032.1,50.0,1.0,30,10,1
1533781,122,0,2016-10-30 02:00:00,252.1,1,0,83043,8.4,0.0,8.1,,1031.7,90.0,1.0,30,10,2
1533844,122,0,2016-10-30 03:00:00,250.3,1,0,83043,9.6,,9.6,,1031.4,250.0,1.0,30,10,3
1533907,122,0,2016-10-30 04:00:00,246.6,1,0,83043,9.9,9.0,9.9,,1031.2,190.0,1.5,30,10,4
1533970,122,0,2016-10-30 05:00:00,243.9,1,0,83043,9.9,9.0,9.9,,1030.8,220.0,1.5,30,10,5
1534033,122,0,2016-10-30 06:00:00,242.7,1,0,83043,9.4,,9.4,,1030.9,320.0,1.5,30,10,6
1534096,122,0,2016-10-30 07:00:00,244.9,1,0,83043,9.4,,9.4,,1031.1,320.0,1.0,30,10,7
1534159,122,0,2016-10-30 08:00:00,245.3,1,0,83043,9.8,,9.8,,1031.5,340.0,1.0,30,10,8
1534222,122,0,2016-10-30 09:00:00,250.6,1,0,83043,10.0,,10.0,,1031.6,20.0,0.5,30,10,9
1534285,122,0,2016-10-30 10:00:00,255.6,1,0,83043,10.4,,10.4,,1031.4,90.0,1.5,30,10,10
